stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,target_list/0,wave_data/0/wave_path,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type
6502516,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_wasteland_005,point_fly_wasteland_005,sbg_wasteland_005,Wasteland,Day,ibg_wasteland_001,21,27,0,3320030151,path_grd_mid_small_002,path_fly_close_small_017,5.0,path_fly_mid_small_027,10.0,path_grd_close_elite3_813,,path_grd_mid_elite1_802,0.0,path_fly_mid_small_036,10.0,path_grd_close_small_042,,,,,,3220050151,Dash,3220050151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,3210040151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3210030151.0,Drop,3310030251.0,Drop,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Drop,1220050151.0,Dash,3220050151.0,Dash,3220040151.0,Dash,3320030151.0,Drop,3210040151.0,Dash,3210040151.0,Dash,3210040151.0,Dash,3210040151.0,Dash,3220050151.0,Dash,3220050151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,,,,,,,,,,,,,,,,
6502517,wave_eventdungeon_010,Campaign,90,7,True,False,point_grd_wasteland_004,point_fly_wasteland_004,sbg_wasteland_004,Wasteland,Day,ibg_wasteland_001,18,48,0,3320070151,path_grd_close_small_007,path_grd_mid_elite2_805,,path_fly_mid_special_016,8.0,path_grd_close_small_013,12.0,path_grd_mid_elite2_808,0.0,path_fly_close_small_029,,path_grd_mid_special_065,5.0,,,,,3220050151,Drop,3220050151.0,Drop,2220010151.0,Drop,2220010151.0,Drop,3220050151.0,Dash,3220050151.0,Dash,2320010251.0,Dash,2320010251.0,Dash,3110010151.0,Drop,3110010151.0,Drop,3110010151.0,Drop,3210030151.0,Drop,2220010151.0,Dash,2220010151.0,Dash,2220010151.0,Dash,2220040151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2320020251.0,Drop,3320070151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3210010151.0,Drop,3210030151.0,Drop,2220030151.0,Dash,2220030151.0,Dash,3220050151.0,Drop,2220040151.0,Drop,,,,,,,,,,,,,,,,
6502518,wave_eventdungeon_010,Campaign,90,5,True,False,point_grd_wasteland_002,point_fly_wasteland_002,sbg_wasteland_002,Wasteland,Day,ibg_wasteland_001,0,30,12,2320070151,path_grd_mid_special_065,path_grd_far_small_074,12.0,path_fly_mid_small_005,,path_fly_mid_elite1_802,0.0,path_grd_far_small_071,7.0,,,,,,,,,3120010151,Dash,3120010151.0,Dash,2220020151.0,Drop,2320070251.0,Drop,2220020151.0,Dash,2220020151.0,Dash,2220020151.0,Dash,2220040151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Dash,3210010151.0,Dash,3210010151.0,Dash,3210030151.0,Drop,2310010251.0,Drop,2220020151.0,Dash,2220020151.0,Dash,3220060151.0,Dash,2320070151.0,Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502519,wave_eventdungeon_010,Campaign,90,7,True,False,point_grd_wasteland_001,point_fly_wasteland_001,sbg_wasteland_001,Wasteland,Day,ibg_wasteland_001,0,45,0,2310040151,path_grd_mid_small_043,path_fly_mid_elite1_802,,path_grd_mid_small_058,8.0,path_fly_mid_elite2_808,0.0,path_fly_mid_small_050,,path_grd_mid_elite1_802,,,,,,,,1220010151,Drop,3220020151.0,Drop,1220010151.0,Drop,3220020151.0,Drop,2210020151.0,Drop,2210020151.0,Drop,1210040151.0,Drop,2310040251.0,Drop,1220010151.0,Drop,3220020151.0,Drop,1220010151.0,Drop,3320040251.0,Drop,2210020151.0,Dash,2210020151.0,Dash,2310040251.0,Dash,2310040151.0,Dash,1210030151.0,Drop,1210030151.0,Drop,3210030151.0,Drop,2310060251.0,Drop,1220010151.0,Dash,1220010151.0,Dash,3220020151.0,Dash,3320040251.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,
6502520,wave_eventdungeon_010,Campaign,90,7,True,False,point_grd_wasteland_004,point_fly_wasteland_004,sbg_wasteland_004,Wasteland,Day,ibg_wasteland_001,6,39,18,3320020151,path_grd_close_small_054,path_grd_mid_elite1_802,,path_fly_mid_special_047,8.0,path_grd_far_small_044,,path_grd_mid_elite2_808,0.0,path_grd_mid_small_070,,path_grd_far_small_038,,path_grd_far_small_044,,,,1220040151,Drop,1220040151.0,Drop,2220040151.0,Drop,2320030251.0,Drop,1220040151.0,Dash,1220040151.0,Dash,3220070151.0,Drop,1320010251.0,Drop,2110010151.0,Dash,2110010151.0,Dash,2210010151.0,Drop,3210030151.0,Drop,1220040151.0,Dash,1220040151.0,Dash,3220070151.0,Dash,3220070151.0,Dash,1220040151.0,Dash,1220040151.0,Dash,2320020251.0,Drop,3320020151.0,Drop,3220070151.0,Dash,3220070151.0,Dash,3220070151.0,Dash,2220040151.0,Dash,1220040151.0,Dash,1220040151.0,Dash,1220040151.0,Dash,2220040151.0,Dash,3220070151.0,Dash,3220070151.0,Dash,3220070151.0,Dash,3220070151.0,Dash,,,,,,,,
6502521,wave_eventdungeon_010,Campaign,90,7,True,False,point_grd_wasteland_003,point_fly_wasteland_003,sbg_wasteland_003,Wasteland,Day,ibg_wasteland_001,0,42,6,1320030151,path_fly_mid_small_024,path_grd_mid_elite2_805,,path_grd_far_small_071,,path_grd_mid_small_043,11.0,path_grd_mid_elite3_814,0.0,path_fly_mid_small_053,10.0,path_grd_mid_small_049,,,,,,1210030151,Drop,1210030151.0,Drop,1210030151.0,Drop,3210030151.0,Drop,3220040151.0,Jump,3220040151.0,Jump,2320050251.0,Jump,2320050251.0,Jump,3220040151.0,Dash,3220040151.0,Dash,3220040151.0,Dash,3220070151.0,Dash,3220040151.0,Dash,2220040151.0,Dash,3220040151.0,Dash,2220040151.0,Dash,3220040151.0,Dash,2320010251.0,Dash,2320010251.0,Dash,1320030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,1210030151.0,Drop,3210030151.0,Dash,3220040151.0,Drop,3220040151.0,Drop,3220040151.0,Drop,3220070151.0,Drop,,,,,,,,,,,,,,,,
6502522,wave_eventdungeon_010,Campaign,90,7,True,False,point_grd_wasteland_005,point_fly_wasteland_005,sbg_wasteland_005,Wasteland,Day,ibg_wasteland_001,9,36,12,3320070151,path_fly_mid_small_021,path_grd_close_elite2_804,,path_grd_far_small_044,,path_fly_mid_small_039,10.0,path_grd_mid_special_065,0.0,path_fly_mid_elite1_802,10.0,path_grd_far_small_044,5.0,,,,,1210010151,Drop,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,2220030151.0,Dash,2220030151.0,Dash,2320050251.0,Jump,2320050251.0,Jump,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Dash,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,1210010151.0,Drop,2220030151.0,Dash,2220030151.0,Dash,2220030151.0,Drop,3320070151.0,Drop,1210010151.0,Dash,1210010151.0,Dash,3210030151.0,Drop,1310030251.0,Drop,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,3220060151.0,Dash,,,,,,,,,,,,,,,,
6502523,wave_eventdungeon_010,Campaign,90,7,True,False,point_grd_wasteland_001,point_fly_wasteland_001,sbg_wasteland_001,Wasteland,Day,ibg_wasteland_001,0,60,6,1320060151,path_grd_mid_small_043,path_fly_mid_elite2_808,,path_fly_far_small_054,6.0,path_grd_mid_special_025,14.0,path_fly_mid_elite1_802,0.0,path_grd_mid_elite1_802,10.0,path_fly_mid_small_024,5.0,path_grd_mid_small_043,,,,1220060151,Dash,1220060151.0,Dash,1220060151.0,Dash,1220060151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,3310010251.0,Dash,3310010251.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,2120010151.0,Dash,2120010151.0,Dash,1220060151.0,Drop,2220040151.0,Drop,1210030151.0,Dash,1210030151.0,Dash,3210030151.0,Drop,1310040251.0,Drop,1220060151.0,Jump,1220060151.0,Jump,2220040151.0,Drop,1320060151.0,Drop,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1210030151.0,Dash,1220060151.0,Dash,2220040151.0,Dash,1220060151.0,Dash,2220040151.0,Dash,,,,,,,,
6502524,wave_eventdungeon_010,Campaign,180,6,False,False,point_grd_wasteland_004,point_fly_wasteland_004,sbg_wasteland_004,Wasteland,Day,ibg_wasteland_001,19,30,0,1420020151,path_grd_mid_centurion_902,path_fly_close_small_035,,path_grd_close_small_042,8.0,path_grd_mid_elite2_805,4.0,path_fly_close_small_001,,path_grd_mid_small_055,,path_grd_mid_special_065,4.0,,,,,1420020151,Normal,,,,,,,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,1210020151.0,Dash,2120010151.0,Jump,2120010151.0,Jump,3220050151.0,Dash,3220050151.0,Drop,1120010151.0,Drop,1120010151.0,Drop,1120010151.0,Drop,2320020251.0,Drop,3210020151.0,Dash,2110010151.0,Dash,2110010151.0,Dash,3210020151.0,Dash,1120010151.0,Jump,1120010151.0,Jump,2120010151.0,Jump,2120010151.0,Jump,3120010151.0,Drop,3120010151.0,Dash,3120010151.0,Dash,3320060251.0,Drop,,,,,,,,,,,,,,,,
6502525,wave_eventdungeon_010,Campaign,180,5,False,False,point_grd_harvester_01,point_fly_harvester_01,sbg_desert_b_001_01,Desert,Day,ibg_desert_001,0,0,1,1520010116,b_g_harvester_01,,,,,,,,,,,,,,,,,1520010116,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502526,wave_eventdungeon_010,Campaign,180,5,False,False,point_grd_harvester_01,point_fly_harvester_01,sbg_desert_b_001_01,Desert,Day,ibg_desert_001,0,0,1,1520010116,b_g_harvester_01,,,,,,,,,,,,,,,,,1520010116,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502527,wave_eventdungeon_010,Campaign,180,5,False,False,point_grd_harvester_01,point_fly_harvester_01,sbg_desert_b_001_01,Desert,Day,ibg_desert_001,0,0,1,1520010116,b_g_harvester_01,,,,,,,,,,,,,,,,,1520010116,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502528,wave_eventdungeon_010,Campaign,180,5,False,False,point_grd_harvester_01,point_fly_harvester_01,sbg_desert_b_001_01,Desert,Day,ibg_desert_001,0,0,1,1520010116,b_g_harvester_01,,,,,,,,,,,,,,,,,1520010116,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6502529,wave_eventdungeon_010,Campaign,180,5,False,False,point_grd_harvester_01,point_fly_harvester_01,sbg_desert_b_001_01,Desert,Day,ibg_desert_001,0,0,1,1520010116,b_g_harvester_01,,,,,,,,,,,,,,,,,1520010116,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
