stage_id,group_id,spot_mod,battle_time,monster_count,use_intro_scene,wave_repeat,point_data,point_data_fly,background_name,theme,theme_time,stage_info_bg,close_monster_count,mid_monster_count,far_monster_count,mod_value,target_list/0,wave_data/0/wave_path,wave_data/1/wave_path,wave_data/1/private_monster_count,wave_data/2/wave_path,wave_data/2/private_monster_count,wave_data/3/wave_path,wave_data/3/private_monster_count,wave_data/4/wave_path,wave_data/4/private_monster_count,wave_data/5/wave_path,wave_data/5/private_monster_count,wave_data/6/wave_path,wave_data/6/private_monster_count,wave_data/7/wave_path,wave_data/7/private_monster_count,wave_data/8/wave_path,wave_data/8/private_monster_count,wave_data/9/wave_path,wave_data/9/private_monster_count,wave_data/0/wave_monster_list/0/wave_monster_id,wave_data/0/wave_monster_list/0/spawn_type,wave_data/0/wave_monster_list/1/wave_monster_id,wave_data/0/wave_monster_list/1/spawn_type,wave_data/0/wave_monster_list/2/wave_monster_id,wave_data/0/wave_monster_list/2/spawn_type,wave_data/0/wave_monster_list/3/wave_monster_id,wave_data/0/wave_monster_list/3/spawn_type,wave_data/1/wave_monster_list/0/wave_monster_id,wave_data/1/wave_monster_list/0/spawn_type,wave_data/1/wave_monster_list/1/wave_monster_id,wave_data/1/wave_monster_list/1/spawn_type,wave_data/1/wave_monster_list/2/wave_monster_id,wave_data/1/wave_monster_list/2/spawn_type,wave_data/1/wave_monster_list/3/wave_monster_id,wave_data/1/wave_monster_list/3/spawn_type,wave_data/2/wave_monster_list/0/wave_monster_id,wave_data/2/wave_monster_list/0/spawn_type,wave_data/2/wave_monster_list/1/wave_monster_id,wave_data/2/wave_monster_list/1/spawn_type,wave_data/2/wave_monster_list/2/wave_monster_id,wave_data/2/wave_monster_list/2/spawn_type,wave_data/2/wave_monster_list/3/wave_monster_id,wave_data/2/wave_monster_list/3/spawn_type,wave_data/3/wave_monster_list/0/wave_monster_id,wave_data/3/wave_monster_list/0/spawn_type,wave_data/3/wave_monster_list/1/wave_monster_id,wave_data/3/wave_monster_list/1/spawn_type,wave_data/3/wave_monster_list/2/wave_monster_id,wave_data/3/wave_monster_list/2/spawn_type,wave_data/3/wave_monster_list/3/wave_monster_id,wave_data/3/wave_monster_list/3/spawn_type,wave_data/4/wave_monster_list/0/wave_monster_id,wave_data/4/wave_monster_list/0/spawn_type,wave_data/4/wave_monster_list/1/wave_monster_id,wave_data/4/wave_monster_list/1/spawn_type,wave_data/4/wave_monster_list/2/wave_monster_id,wave_data/4/wave_monster_list/2/spawn_type,wave_data/4/wave_monster_list/3/wave_monster_id,wave_data/4/wave_monster_list/3/spawn_type,wave_data/5/wave_monster_list/0/wave_monster_id,wave_data/5/wave_monster_list/0/spawn_type,wave_data/5/wave_monster_list/1/wave_monster_id,wave_data/5/wave_monster_list/1/spawn_type,wave_data/5/wave_monster_list/2/wave_monster_id,wave_data/5/wave_monster_list/2/spawn_type,wave_data/5/wave_monster_list/3/wave_monster_id,wave_data/5/wave_monster_list/3/spawn_type,wave_data/6/wave_monster_list/0/wave_monster_id,wave_data/6/wave_monster_list/0/spawn_type,wave_data/6/wave_monster_list/1/wave_monster_id,wave_data/6/wave_monster_list/1/spawn_type,wave_data/6/wave_monster_list/2/wave_monster_id,wave_data/6/wave_monster_list/2/spawn_type,wave_data/6/wave_monster_list/3/wave_monster_id,wave_data/6/wave_monster_list/3/spawn_type,wave_data/7/wave_monster_list/0/wave_monster_id,wave_data/7/wave_monster_list/0/spawn_type,wave_data/7/wave_monster_list/1/wave_monster_id,wave_data/7/wave_monster_list/1/spawn_type,wave_data/7/wave_monster_list/2/wave_monster_id,wave_data/7/wave_monster_list/2/spawn_type,wave_data/7/wave_monster_list/3/wave_monster_id,wave_data/7/wave_monster_list/3/spawn_type,wave_data/8/wave_monster_list/0/wave_monster_id,wave_data/8/wave_monster_list/0/spawn_type,wave_data/8/wave_monster_list/1/wave_monster_id,wave_data/8/wave_monster_list/1/spawn_type,wave_data/8/wave_monster_list/2/wave_monster_id,wave_data/8/wave_monster_list/2/spawn_type,wave_data/8/wave_monster_list/3/wave_monster_id,wave_data/8/wave_monster_list/3/spawn_type,wave_data/9/wave_monster_list/0/wave_monster_id,wave_data/9/wave_monster_list/0/spawn_type,wave_data/9/wave_monster_list/1/wave_monster_id,wave_data/9/wave_monster_list/1/spawn_type,wave_data/9/wave_monster_list/2/wave_monster_id,wave_data/9/wave_monster_list/2/spawn_type,wave_data/9/wave_monster_list/3/wave_monster_id,wave_data/9/wave_monster_list/3/spawn_type
6230612,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,0,15,18,,3310010141.0,path_grd_mid_small_037,path_grd_far_small_041,7.0,path_fly_far_small_031,,path_fly_mid_elite2_805,0.0,path_grd_far_small_044,,,,,,,,,,,,3220060141,Dash,2220040141.0,Dash,3220060141.0,Dash,1320040241.0,Dash,3220060141.0,Dash,3220060141.0,Dash,3220060141.0,Dash,2220050141.0,Dash,1210010141.0,Drop,1210010141.0,Drop,1210010141.0,Drop,3210030141.0,Drop,1210010141.0,Jump,1210010141.0,Jump,3210030141.0,Drop,3310010141.0,Drop,3220060141.0,Dash,2220040141.0,Dash,3220060141.0,Dash,2220040141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230613,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,12,45,15,,3310040141.0,path_grd_close_small_004,path_fly_mid_special_016,,path_grd_mid_special_025,10.0,path_fly_far_special_045,0.0,path_grd_close_small_048,9.0,path_grd_mid_special_065,8.0,,,,,,,,,2220010141,Jump,1120010141.0,Jump,2220010141.0,Jump,1120010141.0,Jump,3110010141.0,Drop,3210020141.0,Drop,3210030141.0,Drop,3310040241.0,Drop,2220010141.0,Jump,1120010141.0,Jump,2220030141.0,Jump,2220040141.0,Jump,3110010141.0,Drop,3210020141.0,Drop,3210030141.0,Drop,3310040141.0,Drop,3220020141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Drop,2220030141.0,Drop,1120010141.0,Drop,3220020141.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230614,wave_tower_missilis_007,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Missilis,ibg_tower_defense_001,0,63,0,20,,path_grd_mid_small_037,path_grd_mid_small_070,8.0,path_fly_mid_small_050,8.0,path_fly_mid_elite2_805,4.0,path_grd_mid_small_070,12.0,path_fly_mid_small_024,8.0,path_grd_mid_small_075,5.0,path_fly_mid_elite1_802,10.0,path_fly_mid_elite2_805,10.0,,,3220050141,Dash,3220050141.0,Dash,3120010141.0,Dash,3220050141.0,Dash,3220050141.0,Dash,3120010141.0,Dash,3220050141.0,Dash,2220050141.0,Normal,2210020141.0,Drop,3110010141.0,Drop,2210020141.0,Drop,3210030141.0,Dash,2210020141.0,Dash,2210020141.0,Dash,2310060241.0,Dash,3310050241.0,Dash,3220020141.0,Drop,3220020141.0,Drop,3220050141.0,Drop,2220040141.0,Dash,3110010141.0,Drop,2210020141.0,Drop,3210030141.0,Drop,3210030141.0,Drop,3220020141.0,Drop,2220050141.0,Drop,3220020141.0,Drop,2220050141.0,Drop,2210020141.0,Dash,3110010141.0,Dash,3210030141.0,Dash,3310050241.0,Dash,2210020141.0,Dash,2210020141.0,Dash,2310060241.0,Dash,3310050241.0,Dash,,,,,,,,
6230615,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,36,9,21,,1320030141.0,path_grd_far_small_056,path_grd_mid_elite1_802,,path_grd_close_small_048,,path_fly_close_small_029,10.0,path_grd_far_elite1_803,0.0,path_grd_close_elite2_807,10.0,path_grd_far_small_044,6.0,path_grd_close_special_024,14.0,,,,,3220070141,Dash,3220070141.0,Dash,3220070141.0,Dash,3320020241.0,Drop,1220060141.0,Dash,1220060141.0,Dash,3220050141.0,Drop,2320010241.0,Drop,3220050141.0,Drop,3220050141.0,Drop,3220050141.0,Drop,3220020141.0,Drop,3210020141.0,Jump,3210020141.0,Jump,3210020141.0,Jump,3210020141.0,Jump,3220050141.0,Dash,3220050141.0,Dash,3220070141.0,Drop,3320020241.0,Drop,1220060141.0,Jump,3220050141.0,Dash,1320030141.0,Drop,2320010241.0,Drop,3220070141.0,Dash,3220070141.0,Dash,3220070141.0,Dash,3220070141.0,Dash,3120010141.0,Jump,3120010141.0,Jump,1220060141.0,Drop,1220060141.0,Drop,,,,,,,,,,,,,,,,
6230616,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,6,27,0,,2310010141.0,path_grd_mid_small_070,path_fly_mid_small_008,7.0,path_grd_close_small_036,7.0,path_grd_mid_elite1_802,0.0,path_fly_mid_small_030,7.0,,,,,,,,,,,2220010141,Drop,2220010141.0,Drop,2220010141.0,Drop,2220040141.0,Jump,3210010141.0,Dash,2310060241.0,Dash,3210030141.0,Dash,2310010241.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220040141.0,Dash,2220010141.0,Jump,2220010141.0,Jump,2220040141.0,Drop,1320020241.0,Drop,3210010141.0,Drop,2310060241.0,Drop,3210030141.0,Drop,2310010141.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230617,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,27,60,0,,1320030141.0,path_grd_close_small_001,path_grd_mid_special_065,,path_grd_close_small_042,,path_grd_mid_special_025,12.0,path_grd_close_elite2_807,0.0,path_grd_mid_special_065,9.0,path_grd_close_small_048,9.0,path_grd_mid_special_065,10.0,,,,,1220060141,Dash,1220060141.0,Dash,1220060141.0,Drop,2220040141.0,Drop,3220060141.0,Dash,3220060141.0,Dash,1220060141.0,Drop,1320030241.0,Drop,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,1220060141.0,Jump,1220060141.0,Jump,2220010141.0,Drop,2220040141.0,Drop,2220010141.0,Jump,2220010141.0,Jump,2320020241.0,Drop,1320030141.0,Drop,3220060141.0,Dash,3220060141.0,Dash,2220010141.0,Drop,2220040141.0,Drop,1220060141.0,Drop,1220060141.0,Drop,1220060141.0,Drop,1220060141.0,Drop,3220060141.0,Jump,3220060141.0,Jump,2220010141.0,Drop,2220040141.0,Drop,,,,,,,,,,,,,,,,
6230618,wave_tower_missilis_007,Defense,90,8,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Missilis,ibg_tower_defense_001,42,33,0,20,,path_fly_mid_small_030,path_grd_close_elite1_801,12.0,path_grd_mid_small_070,7.0,path_fly_close_special_044,12.0,path_grd_close_elite1_801,3.0,path_fly_close_elite1_801,12.0,path_fly_mid_small_005,,path_grd_mid_small_075,10.0,path_grd_mid_elite2_808,12.0,,,3210020141,Normal,3210020141.0,Normal,3210020141.0,Normal,3210020141.0,Drop,3220050141.0,Jump,3220050141.0,Jump,2220050141.0,Dash,2320030241.0,Drop,3220050141.0,Jump,3220050141.0,Jump,3220050141.0,Jump,3220020141.0,Drop,3110010141.0,Drop,3110010141.0,Drop,3210020141.0,Normal,2310030241.0,Drop,3220050141.0,Jump,3220050141.0,Jump,3220020141.0,Drop,2320030141.0,Drop,3210020141.0,Normal,3210020141.0,Normal,2210030141.0,Drop,1310030241.0,Drop,3210020141.0,Normal,3210020141.0,Normal,3210020141.0,Normal,2310030241.0,Drop,3220050141.0,Jump,3220050141.0,Jump,3220050141.0,Jump,2320040241.0,Normal,3220050141.0,Jump,3220050141.0,Jump,3320010241.0,Drop,2320030241.0,Drop,,,,,,,,
6230619,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,0,54,0,,2310040141.0,path_fly_mid_small_050,path_grd_mid_elite1_802,5.0,path_fly_mid_small_042,10.0,path_grd_mid_small_043,,path_grd_mid_elite2_805,0.0,path_fly_mid_small_027,10.0,path_grd_mid_small_037,,path_grd_mid_small_040,,,,,,3210010141,Jump,3210010141.0,Jump,3210010141.0,Jump,3210010141.0,Jump,1220010141.0,Dash,2220010141.0,Drop,2220010141.0,Drop,2320030241.0,Drop,3210010141.0,Drop,3210010141.0,Drop,3210010141.0,Drop,2310040241.0,Drop,2220010141.0,Dash,2220010141.0,Dash,1220010141.0,Dash,1220010141.0,Dash,2220010141.0,Dash,1220010141.0,Dash,2320030241.0,Drop,2320030241.0,Drop,2310040141.0,Drop,3210010141.0,Drop,3210010141.0,Drop,3210010141.0,Drop,2220010141.0,Dash,1220010141.0,Dash,2220010141.0,Dash,1220010141.0,Dash,2220010141.0,Dash,2220010141.0,Dash,1220010141.0,Dash,1220010141.0,Dash,,,,,,,,,,,,,,,,
6230620,wave_tower_missilis_007,Campaign,180,7,False,False,point_grd_cityforestunder_004,point_fly_cityforestunder_004,sbg_cityforestunder_004_midclear,CityForestUnder,Day,ibg_cityforestunder_001,0,0,1,,2420070141.0,path_grd_mid_centurion_902,,,,,,,,,,,,,,,,,,,2420070141,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230621,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,9,15,12,,1310030121.0,path_grd_close_elite1_801,path_grd_far_small_033,7.0,path_grd_mid_small_058,7.0,path_fly_mid_elite1_802,0.0,path_grd_far_small_044,6.0,,,,,,,,,,,3220030121,Dash,3220030121.0,Dash,2220040121.0,Jump,2320050221.0,Jump,2220030121.0,Dash,2220030121.0,Dash,2220030121.0,Dash,2220040121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,3220030121.0,Dash,2220040121.0,Dash,3210010121.0,Dash,3210010121.0,Dash,3210030121.0,Drop,1310030121.0,Drop,2220030121.0,Jump,2220030121.0,Jump,2220030121.0,Jump,2220040121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230622,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,0,18,18,,3320020121.0,path_grd_mid_small_055,path_grd_far_elite1_803,7.0,path_fly_mid_small_030,,path_grd_far_elite1_803,0.0,path_grd_mid_small_043,6.0,,,,,,,,,,,1220060121,Drop,1220060121.0,Drop,1220060121.0,Drop,2220040121.0,Drop,1220060121.0,Dash,1220060121.0,Dash,3220070121.0,Dash,1320010221.0,Dash,1210020121.0,Dash,1210020121.0,Dash,3210020121.0,Dash,3210020121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,2220040121.0,Drop,3320020121.0,Drop,1220060121.0,Jump,1220060121.0,Jump,1220060121.0,Jump,3220020121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230623,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_004,point_fly_tower_004,sbg_tower_004,Tower,Missilis,ibg_tower_001,0,24,12,,1320060121.0,path_grd_far_small_059,path_grd_mid_elite1_802,7.0,path_fly_mid_small_005,,path_grd_mid_elite1_802,0.0,path_grd_far_small_074,10.0,,,,,,,,,,,3220040121,Dash,3220040121.0,Dash,3220040121.0,Dash,2220040121.0,Dash,3220040121.0,Drop,3220040121.0,Drop,1220050121.0,Dash,1320060221.0,Dash,3210020121.0,Dash,3210020121.0,Dash,3210030121.0,Dash,3310050221.0,Dash,3220040121.0,Dash,3220040121.0,Dash,2220040121.0,Drop,2320030221.0,Drop,3220040121.0,Dash,2220040121.0,Dash,3220040121.0,Dash,1320060121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230624,wave_tower_missilis_007,Defense,90,7,True,True,point_grd_tower_002_rightclear,point_fly_tower_002_rightclear,sbg_tower_002_rightclear,Tower,Missilis,ibg_tower_defense_001,0,54,0,20,,path_grd_mid_small_037,path_grd_mid_small_037,,path_fly_mid_small_024,10.0,path_grd_mid_elite1_802,3.0,path_fly_mid_small_050,10.0,path_grd_mid_small_040,8.0,path_grd_mid_small_075,10.0,path_grd_mid_elite1_802,10.0,,,,,3220040121,Dash,3220040121.0,Dash,3220040121.0,Dash,3220040121.0,Dash,1220060121.0,Normal,3220080121.0,Dash,1220060121.0,Normal,3220040121.0,Dash,1210020121.0,Normal,1210020121.0,Normal,2210010121.0,Dash,2210010121.0,Dash,1220060121.0,Normal,1220060121.0,Normal,3220080121.0,Drop,2320010221.0,Drop,2210010121.0,Dash,1210020121.0,Normal,1210020121.0,Normal,1210040121.0,Normal,3220040121.0,Drop,1220060121.0,Normal,1220060121.0,Normal,3220080121.0,Drop,1220060121.0,Normal,1220060121.0,Normal,1220060121.0,Normal,3220080121.0,Drop,1220060121.0,Normal,1220060121.0,Normal,3220080121.0,Drop,2320010221.0,Drop,,,,,,,,,,,,,,,,
6230625,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,0,27,30,,1320010121.0,path_grd_mid_small_073,path_grd_far_elite1_803,3.0,path_grd_mid_small_070,6.0,path_grd_far_small_044,5.0,path_grd_far_elite1_803,0.0,path_fly_mid_small_030,10.0,path_grd_mid_elite1_802,5.0,path_grd_far_small_044,9.0,,,,,3220070121,Drop,3220070121.0,Drop,3220070121.0,Drop,2220040121.0,Dash,3220010121.0,Jump,3220010121.0,Jump,3220070121.0,Drop,3320020221.0,Drop,3220010121.0,Dash,3220010121.0,Dash,3220010121.0,Dash,1320010221.0,Drop,3220070121.0,Jump,2220040121.0,Jump,3220070121.0,Jump,2220040121.0,Jump,3220070121.0,Dash,3220070121.0,Dash,2220040121.0,Drop,3320020221.0,Drop,3210010121.0,Drop,3210010121.0,Drop,3210010121.0,Drop,3310030221.0,Drop,3220010121.0,Dash,3220010121.0,Dash,3220070121.0,Drop,1320010121.0,Drop,3220070121.0,Dash,2220040121.0,Dash,3220070121.0,Dash,2220040121.0,Dash,,,,,,,,,,,,,,,,
6230626,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_003,point_fly_tower_003,sbg_tower_003,Tower,Missilis,ibg_tower_001,0,33,0,,3310050121.0,path_grd_mid_small_070,path_fly_mid_small_008,7.0,path_grd_mid_small_037,7.0,path_fly_mid_elite1_802,0.0,path_fly_mid_small_030,7.0,,,,,,,,,,,2220010121,Drop,2220010121.0,Drop,2220010121.0,Drop,2220040121.0,Jump,3210010121.0,Dash,3210030121.0,Dash,3210010121.0,Dash,3310050221.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,1210030121.0,Jump,1210030121.0,Jump,3210030121.0,Drop,3310050221.0,Drop,3210010121.0,Drop,3210030121.0,Drop,3210010121.0,Drop,3310050121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230627,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,21,45,0,,1320040121.0,path_grd_mid_small_043,path_grd_close_small_054,,path_fly_mid_elite1_802,10.0,path_grd_mid_special_065,,path_grd_close_elite2_807,0.0,path_grd_mid_special_025,,path_fly_close_small_038,5.0,,,,,,,3220010121,Jump,3220010121.0,Jump,3220010121.0,Jump,3220010121.0,Jump,1220030121.0,Drop,1220030121.0,Drop,1220030121.0,Drop,2320030221.0,Drop,1210030121.0,Jump,1210030121.0,Jump,3210030121.0,Drop,3310010221.0,Drop,1120010121.0,Jump,1120010121.0,Jump,1220030121.0,Drop,2220040121.0,Drop,3220010121.0,Jump,3220010121.0,Jump,2320030221.0,Drop,1320040121.0,Drop,1120010121.0,Jump,1120010121.0,Jump,3220010121.0,Drop,2320030221.0,Drop,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,1210030121.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6230628,wave_tower_missilis_007,BaseDefense,60,7,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_basedefense_001,6,51,0,normal,,path_grd_close_small_001,path_fly_mid_elite1_802,3.0,path_fly_mid_small_030,4.0,path_grd_mid_elite1_802,2.0,path_fly_mid_small_039,,path_grd_mid_small_012,5.0,path_grd_mid_small_075,6.0,path_fly_mid_elite1_802,,,,,,3220050121,Drop,3220050121.0,Drop,2220040121.0,Dash,1320030221.0,Dash,3220010121.0,Drop,3220010121.0,Drop,2210040121.0,Dash,2320050221.0,Drop,3220050121.0,Drop,3220050121.0,Drop,2210040121.0,Jump,2210040121.0,Jump,3220010121.0,Jump,3220010121.0,Jump,2320050221.0,Drop,2220040121.0,Drop,3220050121.0,Drop,3220050121.0,Drop,2210040121.0,Dash,2210040121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,3220050121.0,Dash,2220040121.0,Dash,3220010121.0,Jump,3220010121.0,Jump,3220010121.0,Jump,2220040121.0,Jump,3220050121.0,Drop,3220050121.0,Drop,2210040121.0,Jump,2320050121.0,Drop,,,,,,,,,,,,,,,,
6230629,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,18,42,15,,3320040121.0,path_grd_close_small_004,path_grd_mid_small_068,,path_fly_mid_elite1_802,10.0,path_grd_far_small_044,8.0,path_grd_mid_small_043,10.0,path_fly_mid_small_050,0.0,path_grd_far_elite2_809,,path_fly_close_small_049,8.0,path_grd_mid_special_025,10.0,path_grd_close_small_067,8.0,2220010121,Dash,2220040121.0,Dash,2220010121.0,Dash,2220040121.0,Dash,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,2320020221.0,Drop,2210020121.0,Drop,2210020121.0,Drop,3210030121.0,Drop,3310040221.0,Drop,2220030121.0,Drop,2220030121.0,Drop,2220030121.0,Drop,2220030121.0,Drop,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2220010121.0,Dash,2210020121.0,Drop,3310040221.0,Drop,2210020121.0,Drop,3210030121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,2320020221.0,Drop,3320040121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,2210020121.0,Drop,3210030121.0,Normal,2220010121.0,Drop,2220010121.0,Drop,2220030121.0,Drop,2220040121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,2220010121.0,Drop,2320020221.0,Drop
6230630,wave_tower_missilis_007,Campaign,180,6,False,False,point_grd_landeater_01,point_fly_landeater_01,sbg_iceland_b_001,IceLand,Day,ibg_iceland_001,1,0,0,,2520010126.0,b_g_landeater_01,,,,,,,,,,,,,,,,,,,2520010126,Normal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230631,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_001,point_fly_tower_001,sbg_tower_001,Tower,Missilis,ibg_tower_001,12,30,0,,3310040131.0,path_grd_mid_small_052,path_fly_mid_special_047,7.0,path_grd_close_small_042,7.0,path_fly_mid_elite1_802,0.0,path_grd_close_small_069,7.0,,,,,,,,,,,3220040131,Drop,3220040131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,1110010131.0,Jump,1110010131.0,Jump,2210010131.0,Drop,3310040231.0,Drop,3220050131.0,Dash,3220050131.0,Dash,3220040131.0,Dash,2220040131.0,Dash,3210010131.0,Dash,3210010131.0,Dash,3210030131.0,Drop,3310040131.0,Drop,3220050131.0,Drop,3220050131.0,Drop,3220040131.0,Drop,3220040131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230632,wave_tower_missilis_007,Campaign,90,5,True,False,point_grd_tower_002,point_fly_tower_002,sbg_tower_002,Tower,Missilis,ibg_tower_001,0,45,0,,2310040131.0,path_fly_mid_small_018,path_grd_mid_elite1_802,,path_grd_mid_small_070,,path_fly_mid_small_033,7.0,path_fly_mid_elite1_802,0.0,path_grd_mid_elite1_802,8.0,,,,,,,,,3210020131,Jump,3210020131.0,Jump,3210020131.0,Jump,3210020131.0,Jump,3220050131.0,Drop,3220050131.0,Drop,2220050131.0,Drop,2320030231.0,Drop,2220010131.0,Drop,2220010131.0,Drop,3220020131.0,Drop,2220010131.0,Drop,3210020131.0,Drop,3210020131.0,Drop,3210020131.0,Drop,3210040131.0,Drop,2210010131.0,Dash,2210010131.0,Dash,1210040131.0,Drop,2310040131.0,Drop,2120010131.0,Drop,2220010131.0,Drop,3220020131.0,Drop,2220050131.0,Drop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230633,wave_tower_missilis_007,Campaign,90,7,True,False,point_grd_tower_005,point_fly_tower_005,sbg_tower_005,Tower,Missilis,ibg_tower_001,21,27,0,,3320030131.0,path_grd_mid_small_002,path_fly_close_small_017,5.0,path_fly_mid_small_027,10.0,path_grd_close_elite3_813,,path_grd_mid_elite1_802,0.0,path_fly_mid_small_036,10.0,path_grd_close_small_042,,,,,,,,3220050131,Dash,3220050131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210040131.0,Drop,3210010131.0,Drop,3210010131.0,Drop,3210030131.0,Drop,3310030231.0,Drop,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Drop,1220050131.0,Dash,3220050131.0,Dash,3220040131.0,Dash,3320030131.0,Drop,3210040131.0,Dash,3210040131.0,Dash,3210040131.0,Dash,3210040131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,3220040131.0,Dash,3220040131.0,Dash,,,,,,,,,,,,,,,,,,,,,,,,
6230634,wave_tower_missilis_007,BaseDefense,60,6,True,True,point_grd_tower_003_midclear,point_fly_tower_003,sbg_tower_003_midclear,Tower,Missilis,ibg_tower_basedefense_001,0,42,21,normal,,path_grd_far_small_041,path_grd_mid_small_037,7.0,path_grd_mid_small_046,5.0,path_grd_mid_elite1_802,3.0,path_fly_far_small_031,10.0,path_grd_mid_special_065,6.0,path_grd_mid_small_076,8.0,path_grd_far_elite1_803,7.0,,,,,3220060131,Dash,3220060131.0,Dash,3220060131.0,Dash,2220050131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,3220060131.0,Dash,2220050131.0,Dash,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,3220050131.0,Jump,3220060131.0,Jump,3220060131.0,Jump,2220050131.0,Drop,3320030231.0,Drop,3220060131.0,Jump,3220060131.0,Jump,1210010131.0,Drop,3310030231.0,Drop,1120010131.0,Jump,1120010131.0,Jump,3220060131.0,Drop,2220050131.0,Drop,3220050131.0,Dash,3220050131.0,Dash,3220050131.0,Dash,2220050131.0,Dash,3220060131.0,Jump,3220060131.0,Jump,2220050131.0,Drop,3320030231.0,Drop,,,,,,,,,,,,,,,,
